"standardised_predator_length" "si_prey_length"
"1505" 132 13
"1506" 132 13
"1507" 132 13
"1508" 132 13
"1509" 132 13
"1510" 132 13
"1511" 132 13
"1512" 132 13
"1513" 132 13
"1514" 132 13
"1515" 132 13
"1516" 132 13
"1517" 132 14
"1518" 132 14
"1519" 132 14
"1520" 132 14
"1521" 132 14
"1522" 132 14
"1523" 132 14
"1524" 132 14
"1525" 132 14
"1526" 132 14
"1527" 132 15
"1528" 142 9
"1529" 142 10
"1530" 142 11
"1531" 142 11
"1532" 142 11
"1533" 142 11
"1534" 142 12
"1535" 142 12
"1536" 142 12
"1537" 142 12
"1538" 142 12
"1539" 142 12
"1540" 142 12
"1541" 142 12
"1542" 142 12
"1543" 142 12
"1544" 142 12
"1545" 142 12
"1546" 142 12
"1547" 142 12
"1548" 142 12
"1549" 142 12
"1550" 142 12
"1551" 142 13
"1552" 142 13
"1553" 142 13
"1554" 142 13
"1555" 142 13
"1556" 142 13
"1557" 142 13
"1558" 142 13
"1559" 142 13
"1560" 142 13
"1561" 142 13
"1562" 142 13
"1563" 142 13
"1564" 142 13
"1565" 142 13
"1566" 142 13
"1567" 142 13
"1568" 142 13
"1569" 142 13
"1570" 142 13
"1571" 142 13
"1572" 142 13
"1573" 142 13
"1574" 142 13
"1575" 142 13
"1576" 142 14
"1577" 157 14
"1578" 142 14
"1579" 142 14
"1580" 142 14
"1581" 142 14
"1582" 142 14
"1583" 142 14
"1584" 142 14
"1585" 142 14
"1586" 142 14
"1587" 142 14
"1588" 142 14
"1589" 142 14
"1590" 142 14
"1591" 142 14
"1592" 142 14
"1593" 142 14
"1594" 142 14
"1595" 142 14
"1596" 142 14
"1597" 142 14
"1598" 142 14
"1599" 142 14
"1600" 142 14
"1601" 142 14
"1602" 142 15
"1603" 142 15
"1604" 142 15
"1605" 142 15
"1606" 142 15
"1607" 142 15
"1608" 142 15
"1609" 142 15
"1610" 142 15
"1611" 142 15
"1612" 142 16
"1613" 142 17
"1614" 142 19
"1615" 165 11
"1616" 165 11
"1617" 165 11
"1618" 165 12
"1619" 165 13
"1620" 165 11
"1621" 165 11
"1622" 165 11
"1623" 165 11
"1624" 165 12
"1625" 165 12
"1626" 165 12
"1627" 165 12
"1628" 165 12
"1629" 165 12
"1630" 165 12
"1631" 165 13
"1632" 165 13
"1633" 165 11
"1634" 165 11
"1635" 165 11
"1636" 165 12
"1637" 165 12
"1638" 165 12
"1639" 165 12
"1640" 165 12
"1641" 165 12
"1642" 165 12
"1643" 165 12
"1644" 165 12
"1645" 165 12
"1646" 165 13
"1647" 165 13
"1648" 165 13
"1649" 165 13
"1650" 165 13
"1651" 165 14
"1652" 165 15
"1653" 170 11
"1654" 170 11
"1655" 170 11
"1656" 170 11
"1657" 170 11
"1658" 170 11
"1659" 170 11
"1660" 170 11
"1661" 170 12
"1662" 170 12
"1663" 170 12
"1664" 170 12
"1665" 170 12
"1666" 170 12
"1667" 170 12
"1668" 170 13
"1669" 170 13
"1670" 170 13
"1671" 170 14
"1672" 170 14
"1673" 173 11
"1674" 173 11
"1675" 173 12
"1676" 173 12
"1677" 173 12
"1678" 173 12
"1679" 173 12
"1680" 173 12
"1681" 173 12
"1682" 173 12
"1683" 173 13
"1684" 173 13
"1685" 173 13
"1686" 173 13
"1687" 173 13
"1688" 173 13
"1689" 173 13
"1690" 173 13
"1691" 173 14
"1692" 173 14
"1693" 173 14
"1694" 173 14
"1695" 173 14
"1696" 173 14
"1697" 173 14
"1698" 173 14
"1699" 173 14
"1700" 173 14
"1701" 173 14
"1702" 173 14
"1703" 173 14
"1704" 173 15
"1705" 173 15
"1706" 173 15
"1707" 173 15
"1708" 173 15
"1709" 173 15
"1710" 173 15
"1711" 173 15
"1712" 173 19
"1713" 188 12
"1714" 188 12
"1715" 188 12
"1716" 188 12
"1717" 188 12
"1718" 188 12
"1719" 188 13
"1720" 188 13
"1721" 188 13
"1722" 188 13
"1723" 191 8
"1724" 191 11
"1725" 191 11
"1726" 191 11
"1727" 191 11
"1728" 191 11
"1729" 191 11
"1730" 191 11
"1731" 191 11
"1732" 191 11
"1733" 191 12
"1734" 191 12
"1735" 191 12
"1736" 191 12
"1737" 191 12
"1738" 191 12
"1739" 191 12
"1740" 191 12
"1741" 191 12
"1742" 191 12
"1743" 191 13
"1744" 191 13
"1745" 193 11
"1746" 193 12
"1747" 193 13
"1748" 193 13
"1749" 193 14
"1750" 198 11
"1751" 198 11
"1752" 198 11
"1753" 198 11
"1754" 198 12
"1755" 198 12
"1756" 198 12
"1757" 198 12
"1758" 198 12
"1759" 198 12
"1760" 198 12
"1761" 198 12
"1762" 198 12
"1763" 198 12
"1764" 198 12
"1765" 198 12
"1766" 198 12
"1767" 198 13
"1768" 198 13
"1769" 198 13
"1770" 198 13
"1771" 198 13
"1772" 198 13
"1773" 198 13
"1774" 198 13
"1775" 198 13
"1776" 198 13
"1777" 198 13
"1778" 198 13
"1779" 198 13
"1780" 198 13
"1781" 198 13
"1782" 198 13
"1783" 198 13
"1784" 198 13
"1785" 198 13
"1786" 198 13
"1787" 198 13
"1788" 198 13
"1789" 198 13
"1790" 198 14
"1791" 198 14
"1792" 198 14
"1793" 198 14
"1794" 198 14
"1795" 198 14
"1796" 198 14
"1797" 198 14
"1798" 198 14
"1799" 198 14
"1800" 198 14
"1801" 198 14
"1802" 198 17
"1803" 198 17
"1804" 198 22
"1805" 198 12
"1806" 198 11
"1807" 198 11
"1808" 198 11
"1809" 198 11
"1810" 198 12
"1811" 198 12
"1812" 198 12
"1813" 198 12
"1814" 198 12
"1815" 198 12
"1816" 198 12
"1817" 198 12
"1818" 198 12
"1819" 198 12
"1820" 198 12
"1821" 198 12
"1822" 198 12
"1823" 198 12
"1824" 198 12
"1825" 198 12
"1826" 198 12
"1827" 198 12
"1828" 198 12
"1829" 198 12
"1830" 198 12
"1831" 198 12
"1832" 198 13
"1833" 198 13
"1834" 198 13
"1835" 198 13
"1836" 198 13
"1837" 198 13
"1838" 198 13
"1839" 198 13
"1840" 198 13
"1841" 198 13
"1842" 198 13
"1843" 198 13
"1844" 198 14
"1845" 198 14
"1846" 201 11
"1847" 201 12
"1848" 201 13
"1849" 201 13
"1850" 201 13
"1851" 201 13
"1852" 201 13
"1853" 201 14
"1854" 201 14
"1855" 201 14
"1856" 201 11
"1857" 201 12
"1858" 201 12
"1859" 201 12
"1860" 201 12
"1861" 201 12
"1862" 201 12
"1863" 201 13
"1864" 201 13
"1865" 201 13
"1866" 201 13
"1867" 201 13
"1868" 201 13
"1869" 201 13
"1870" 201 13
"1871" 201 13
"1872" 201 13
"1873" 201 13
"1874" 201 13
"1875" 201 13
"1876" 201 14
"1877" 201 14
"1878" 201 14
"1879" 201 14
"1880" 201 14
"1881" 201 14
"1882" 201 14
"1883" 201 14
"1884" 201 14
"1885" 201 14
"1886" 201 14
"1887" 201 14
"1888" 201 14
"1889" 201 14
"1890" 201 14
"1891" 201 14
"1892" 201 15
"1893" 201 15
"1894" 201 15
"1895" 201 15
"1896" 201 15
"1897" 201 15
"1898" 201 16
"1899" 236 11
"1900" 236 12
"1901" 236 12
"1902" 236 12
"1903" 236 12
"1904" 236 12
"1905" 236 12
"1906" 236 12
"1907" 236 12
"1908" 236 12
"1909" 236 13
"1910" 236 13
"1911" 236 13
"1912" 236 13
"1913" 236 13
"1914" 236 13
"1915" 236 13
"1916" 236 13
"1917" 236 13
"1918" 236 14
"1919" 239 23
"1920" 254 13
"1921" 254 13
"1922" 254 13
"1923" 254 13
"1924" 254 14
"1925" 254 14
"1926" 254 14
"1927" 254 14
"1928" 254 14
"1929" 254 14
"1930" 254 14
"1931" 254 14
"1932" 254 14
"1933" 254 14
"1934" 254 14
"1935" 254 14
"1936" 254 14
"1937" 254 14
"1938" 254 15
"1939" 254 15
"1940" 254 15
"1941" 254 15
"1942" 254 15
"1943" 254 15
"1944" 254 15
"1945" 254 23
"1946" 272 18
"1947" 279 12
"1948" 279 12
"1949" 279 12
"1950" 279 13
"1951" 279 13
"1952" 279 13
"1953" 279 13
"1954" 279 13
"1955" 279 58
"1956" 295 23
"1957" 295 24
"1958" 309.69 50
"1959" 309.69 50
"1960" 309.69 52
"1961" 198 25
"1962" 201 11
"1963" 130 23
"1964" 130 24
"1965" 130 27
"1966" 130 30
"1967" 131 11
"1968" 254 23
"1969" 254 23
"1970" 254 23
"1971" 254 23
"1972" 254 24
"1973" 254 24
"1974" 254 24
"1975" 254 24
"1976" 254 24
"1977" 254 25
"1978" 254 25
"1979" 254 25
"1980" 254 25
"1981" 254 26
"1982" 254 26
"1983" 254 26
"1984" 254 27
"1985" 254 27
"1986" 254 27
"1987" 254 27
"1988" 254 28
"1989" 254 28
"1990" 254 28
"1991" 254 29
"1992" 254 29
"1993" 254 29
"1994" 254 44
"1995" 272 23
"1996" 272 23
"1997" 272 24
"1998" 272 24
"1999" 272 24
"2000" 272 24
"2001" 272 26
"2002" 272 26
"2003" 272 26
"2004" 272 27
"2005" 272 28
"2006" 279 10
"2007" 254 24
"2008" 254 24
"2009" 254 24
"2010" 254 24
"2011" 254 25
"2012" 239 23
"2013" 239 24
"2014" 239 24
"2015" 239 25
"2016" 239 25
"2017" 239 25
"2018" 239 25
"2019" 239 25
"2020" 239 26
"2021" 239 26
"2022" 239 26
"2023" 239 26
"2024" 239 27
"2025" 239 27
"2026" 239 28
"2027" 239 30
"2028" 253 21
"2029" 208 23
"2030" 208 24
"2031" 208 24
"2032" 208 24
"2033" 208 25
"2034" 208 26
"2035" 208 27
"2036" 208 28
"2037" 213 21
"2038" 213 22
"2039" 213 22
"2040" 213 26
"2041" 213 26
"2042" 221 23
"2043" 221 24
"2044" 221 24
"2045" 221 24
"2046" 221 25
"2047" 221 25
"2048" 221 26
"2049" 221 27
"2050" 221 27
"2051" 224 13
"2052" 142 12
"2053" 142 13
"2054" 132 13
"2055" 132 14
"2056" 132 15
"2057" 165 11
"2058" 165 11
"2059" 165 12
"2060" 163 12
"2061" 163 12
"2062" 163 13
"2063" 163 20
"2064" 165 10
"2065" 198 14
"2066" 198 17
"2067" 163 13
"2068" 163 13
"2069" 163 14
"2070" 157 14
"2071" 163 11
"2072" 191 10
"2073" 236 11
"2074" 234 13
"2075" 253 22
"2076" 254 11
"2077" 309.69 75
"2078" 82 6
"2079" 272 17
"2080" 272 18
"2081" 272 18
"2082" 272 20
"2083" 272 22
"2084" 272 23
"2085" 272 25
"2086" 201 18
"2087" 201 18
"2088" 201 18
"2089" 201 19
"2090" 201 19
"2091" 201 19
"2092" 201 21
"2093" 208 22
"2094" 201 17
"2095" 201 19
"2096" 272 17
"2097" 279 11
"2098" 279 11
"2099" 279 11
"2100" 279 11
"2101" 279 12
"2102" 309.69 70
"2103" 121 7
"2104" 128 9
"2105" 128 9
"2106" 128 9
"2107" 128 9
"2108" 128 9
"2109" 249 10
"2110" 128 7
"2111" 128 8
"2112" 128 9
"2113" 249 12
"2114" 121 7
"2115" 121 7
"2116" 121 9
"2117" 128 6
"2118" 128 6
"2119" 82 7
"2120" 82 7
"2121" 102 18
"2122" 249 12
"2123" 103 8
"2124" 103 8
"2125" 103 8
"2126" 103 8
"2127" 103 8
"2128" 103 9
"2129" 103 9
"2130" 103 9
"2131" 103 9
"2132" 103 9
"2133" 103 9
"2134" 103 9
"2135" 103 9
"2136" 103 9
"2137" 103 9
"2138" 103 9
"2139" 249 12
"2140" 249 13
"2141" 249 14
"2142" 116.85 16
"2143" 142 14
"2144" 103 9
"2145" 103 18
"2146" 121 6
"2147" 103 8
"2148" 244 20
"2149" 244 23
"2150" 244 25
"2151" 272 19
"2152" 272 19
"2153" 272 19
"2154" 272 19
"2155" 272 19
"2156" 272 19
"2157" 272 19
"2158" 272 19
"2159" 272 19
"2160" 272 19
"2161" 272 19
"2162" 272 20
"2163" 272 20
"2164" 272 20
"2165" 272 20
"2166" 272 20
"2167" 272 20
"2168" 272 20
"2169" 272 20
"2170" 272 20
"2171" 272 20
"2172" 272 20
"2173" 272 20
"2174" 272 20
"2175" 272 20
"2176" 272 20
"2177" 272 20
"2178" 272 20
"2179" 272 20
"2180" 272 20
"2181" 272 20
"2182" 272 20
"2183" 272 20
"2184" 272 20
"2185" 272 20
"2186" 272 20
"2187" 272 20
"2188" 272 20
"2189" 272 20
"2190" 272 21
"2191" 272 21
"2192" 272 21
"2193" 272 21
"2194" 272 21
"2195" 272 21
"2196" 272 21
"2197" 272 21
"2198" 272 21
"2199" 272 21
"2200" 272 21
"2201" 272 21
"2202" 272 22
"2203" 216 22
"2204" 216 25
"2205" 216 27
"2206" 218 13
"2207" 272 20
"2208" 144 15
"2209" 144 15
"2210" 216 22
"2211" 142 14
"2212" 142 14
"2213" 142 14
"2214" 142 14
"2215" 142 14
"2216" 142 15
"2217" 144 13
"2218" 244 18
"2219" 244 19
"2220" 232 16
"2221" 232 17
"2222" 244 18
"2223" 25 1.2
"2224" 218 13
"2225" 218 14
"2226" 218 15
"2227" 218 15
"2228" 225 23
"2229" 263 26
"2230" 272 19
"2231" 225 27
"2232" 232 15
"2233" 263 24
"2234" 0.375 0.033271
"2235" 0.425 0.053448
"2236" 0.475 0.058409
"2237" 0.525 0.051479
"2238" 0.575 0.06502
"2239" 0.625 0.099297
"2240" 0.675 0.077645
"2241" 0.725 0.070079
"2242" 0.825 0.091708
"2243" 0.38708 0.046502
"2244" 0.44663 0.059707
"2245" 0.50618 0.072157
"2246" 0.56573 0.060928
"2247" 0.62528 0.079178
"2248" 0.68483 0.045359
"2249" 0.74438 0.086884
"2250" 0.80393 0.07327
"2251" 0.46123 0.071849
"2252" 0.58423 0.032943
"2253" 0.64572 0.043778
"2254" 0.70722 0.045699
"2255" 0.76872 0.049901
"2256" 0.83022 0.061681
"2257" 0.89171 0.057906
"2258" 0.95321 0.055254
"2259" 1.0147 0.053156
"2260" 1.1377 0.06587
"2261" 0.51158 0.028632
"2262" 0.56543 0.030733
"2263" 0.61928 0.039068
"2264" 0.67313 0.033161
"2265" 0.72698 0.054047
"2266" 0.78083 0.040053
"2267" 0.88853 0.042582
"2268" 6.2 0.83968
"2269" 8.4 2.2159
"2270" 9.5 2.2159
"2271" 9.8 1.912
"2272" 9.8 1.6214
"2273" 9.8 0.83968
"2274" 10 0.83968
"2275" 10.9 3.9092
"2276" 10.9 4.2788
"2277" 12.2 2.2159
"2278" 13.3 3.9092
"2279" 14 2.8603
"2280" 14.2 3.9092
"2281" 14.2 5.8479
"2282" 14.3 13.837
"2283" 14.9 3.9092
"2284" 14.9 4.2788
"2285" 14.9 5.8479
"2286" 15.4 5.8479
"2287" 16 6.6827
"2288" 16.2 5.8479
"2289" 16.3 7.9923
"2290" 16.8 6.2613
"2291" 16.8 4.6579
"2292" 17.5 7.9923
"2293" 18 8.4435
"2294" 18.4 12.801
"2295" 18.9 7.9923
"2296" 20.3 7.7251
"2297" 21.1 4.2788
"2298" 21.2 10.316
"2299" 21.2 3.9092
"2300" 21.4 7.9923
"2301" 21.5 5.8479
"2302" 21.7 7.9923
"2303" 22.7 10.316
"2304" 23.8 5.8479
"2305" 25.7 17.188
"2306" 5.2 1.322
"2307" 8 2.3915
"2308" 8 2.4794
"2309" 8.8 1.7932
"2310" 9.5 2.5436
"2311" 9.5 2.5436
"2312" 9.6 0.78
"2313" 9.6 1.57
"2314" 10.2 1.9183
"2315" 10.2 1.9183
"2316" 10.2 2.1684
"2317" 10.5 2.6686
"2318" 10.5 2.6686
"2319" 10.7 5.2945
"2320" 11.2 1.7932
"2321" 11.2 2.5436
"2322" 11.2 2.6686
"2323" 11.2 2.6686
"2324" 11.2 2.7937
"2325" 11.2 2.7937
"2326" 11.7 4.432
"2327" 11.7 5.1508
"2328" 11.7 5.2945
"2329" 11.8 1.4602
"2330" 11.9 2.9188
"2331" 12 2.4185
"2332" 12 2.4185
"2333" 12 2.6686
"2334" 12 2.6686
"2335" 12.3 4.2883
"2336" 12.4 6.3008
"2337" 12.6 2.5436
"2338" 13 3.419
"2339" 13 5.2945
"2340" 13.4 1.5431
"2341" 13.4 4.5293
"2342" 13.5 1.2985
"2343" 13.5 2.6686
"2344" 13.5 2.6686
"2345" 13.6 1.5431
"2346" 13.6 9.6206
"2347" 13.8 2.5436
"2348" 13.9 4.9197
"2349" 14 1.276
"2350" 14 5.545
"2351" 14 5.545
"2352" 14.1 2.5436
"2353" 14.1 2.5436
"2354" 14.1 3.544
"2355" 14.9 2.6686
"2356" 15.3 2.7937
"2357" 15.3 2.7937
"2358" 16 5.8695
"2359" 16.1 2.7937
"2360" 16.1 3.419
"2361" 16.1 3.419
"2362" 16.1 3.419
"2363" 16.1 3.419
"2364" 16.2 3.1084
"2365" 16.4 5.2231
"2366" 16.5 1.5431
"2367" 16.5 4.8633
"2368" 16.5 5.2945
"2369" 16.8 1.5431
"2370" 17.3 2.5436
"2371" 17.6 2.9143
"2372" 17.8 2.6686
"2373" 18.2 2.3915
"2374" 19.7 2.4185
"2375" 19.7 2.9188
"2376" 19.7 2.9188
"2377" 19.7 3.0438
"2378" 27.5 15.882
"2379" 29.9 1.322
"2380" 29.9 1.502
"2381" 1.3842 0.07114
"2382" 2.0387 0.10425
"2383" 2.4894 0.14658
"2384" 2.9186 0.15618
"2385" 3.3585 0.1766
"2386" 1.4486 0.06474
"2387" 1.8885 0.081865
"2388" 2.4679 0.10945
"2389" 1.6095 0.07932
"2390" 1.9421 0.0998
"2391" 2.5752 0.12201
"2392" 3.0366 0.13326
"2393" 1.4271 0.073773
"2394" 1.8241 0.10309
"2395" 2.3606 0.14277
"2396" 3.9165 0.16842
"2397" 1.7597 0.07547
"2398" 1.7705 0.08851
"2399" 2.4143 0.09013
"2400" 2.7898 0.08973
"2401" 2.2962 0.07873
"2402" 2.8522 1.524
"2403" 2.8522 1.59
"2404" 3.291 1.99
"2405" 3.6201 2.175
"2406" 3.675 1.9936
"2407" 3.7298 1.98
"2408" 3.7847 1.73
"2409" 3.7847 1.8138
"2410" 3.7847 1.82
"2411" 3.7847 2.012
"2412" 3.8395 1.86
"2413" 3.8395 2.18
"2414" 3.8944 2.23
"2415" 3.9492 1.89
"2416" 4.1138 2.42
"2417" 4.6074 2.174
"2418" 4.8268 2.83
"2419" 4.9365 2.16
"2420" 4.9365 2.98
"2421" 2.578 0.2401
"2422" 2.578 0.2406
"2423" 2.578 0.339
"2424" 2.6877 0.3071
"2425" 2.6877 0.4728
"2426" 2.9619 0.2736
"2427" 2.9619 0.377
"2428" 3.0168 0.1673
"2429" 3.0716 0.2971
"2430" 3.0716 0.3601
"2431" 3.0716 0.3829
"2432" 3.0716 0.406
"2433" 3.0716 0.431
"2434" 3.0716 0.5273
"2435" 3.0716 0.5324
"2436" 3.1265 0.4536
"2437" 3.1813 0.3064
"2438" 3.1813 0.4479
"2439" 3.291 0.2166
"2440" 3.291 0.4034
"2441" 3.291 0.4106
"2442" 3.291 0.4164
"2443" 3.291 0.4953
"2444" 3.3404 0.4538
"2445" 3.3459 0.2529
"2446" 3.3459 0.2562
"2447" 3.3459 0.3481
"2448" 3.3459 0.3833
"2449" 3.3459 0.4186
"2450" 3.3459 0.4233
"2451" 3.3459 0.4363
"2452" 3.3459 0.457
"2453" 3.3459 0.5331
"2454" 3.4556 0.4167
"2455" 3.4556 0.4902
"2456" 3.6201 0.4169
"2457" 3.6201 0.5821
"2458" 3.7298 0.2418
"2459" 3.7298 0.4665
"2460" 3.7847 0.5198
"2461" 3.7847 0.5354
"2462" 3.9492 0.3455
"2463" 3.9492 0.5392
"2464" 3.9492 0.6909
"2465" 4.0041 0.6208
"2466" 4.1686 0.4225
"2467" 4.1686 0.5426
"2468" 4.1686 0.5865
"2469" 4.3332 0.7961
"2470" 4.4429 0.4565
"2471" 4.4429 0.4783
"2472" 4.4977 0.4333
"2473" 4.6074 0.5808
"2474" 4.772 0.609
"2475" 2.578 0.3312
"2476" 2.6877 0.2395
"2477" 2.6877 0.2632
"2478" 2.6877 0.2772
"2479" 2.6877 0.3019
"2480" 2.7425 0.2789
"2481" 2.7425 0.3035
"2482" 2.7425 0.3045
"2483" 45 5.5
"2484" 2.7425 0.3213
"2485" 2.7974 0.3018
"2486" 2.8522 0.3545
"2487" 2.8522 0.3569
"2488" 2.9619 0.2794
"2489" 2.9619 0.2855
"2490" 2.9619 0.2874
"2491" 2.9619 0.2883
"2492" 2.9619 0.2922
"2493" 2.9619 0.3178
"2494" 2.9619 0.3353
"2495" 3.0168 0.3243
"2496" 3.0716 0.2179
"2497" 3.0716 0.2351
"2498" 3.0716 0.2354
"2499" 3.0716 0.2585
"2500" 3.0716 0.2592
"2501" 3.0716 0.2672
"2502" 3.0716 0.2773
"2503" 3.1265 0.2684
"2504" 3.1265 0.3193
"2505" 3.1265 0.33
"2506" 3.1813 0.3142
"2507" 3.1813 0.3155
"2508" 3.2362 0.2537
"2509" 3.2362 0.282
"2510" 3.2362 0.2835
"2511" 3.2362 0.2969
"2512" 3.2362 0.3328
"2513" 3.2362 0.3422
"2514" 3.2362 0.3497
"2515" 3.291 0.2695
"2516" 3.291 0.2925
"2517" 3.291 0.3155
"2518" 3.291 0.3159
"2519" 3.3459 0.2397
"2520" 3.3459 0.3264
"2521" 3.3459 0.3354
"2522" 3.3459 0.3955
"2523" 3.5653 0.2665
"2524" 3.5653 0.3131
"2525" 3.5653 0.3343
"2526" 4.6074 0.3227
"2527" 4.6453 2.0347
"2528" 4.6453 2.4481
"2529" 4.1534 0.4457
"2530" 4.1534 0.525
"2531" 4.1534 0.5594
"2532" 4.1534 0.632
"2533" 4.2081 0.4047
"2534" 4.2081 0.4565
"2535" 4.2081 0.5241
"2536" 4.372 0.5258
"2537" 4.536 0.6571
"2538" 4.536 0.3859
"2539" 4.6453 0.6496
"2540" 4.6453 0.6066
"2541" 4.6453 0.2613
"2542" 4.8092 0.8347
"2543" 4.8092 0.6174
"2544" 4.8092 0.745
"2545" 5.2464 1.3204
"2546" 5.2464 0.6179
"2547" 5.2464 0.5306
"2548" 5.2464 0.7142
"2549" 5.2464 0.7291
"2550" 3.279 0.3009
"2551" 3.279 0.325
"2552" 4.2081 0.3298
"2553" 4.372 0.3642
"2554" 4.372 0.3819
"2555" 4.6453 0.3151
"2556" 4.6453 0.3195
"2557" 4.6453 0.3252
"2558" 4.7546 0.2928
"2559" 4.7546 0.3162
"2560" 4.7546 0.3174
"2561" 4.7546 0.3223
"2562" 4.7546 0.323
"2563" 4.7546 0.3236
"2564" 4.8092 0.3256
"2565" 4.8092 0.3347
"2566" 122.73 1
"2567" 151.4 2.6
"2568" 151.4 2.7
"2569" 151.4 3.1
"2570" 151.4 3.7
"2571" 151.4 1.8
"2572" 151.4 2.2
"2573" 151.4 2.2
"2574" 151.4 2.2
"2575" 151.4 2.2
"2576" 151.4 2.3
"2577" 151.4 2.3
"2578" 151.4 2.5
"2579" 151.4 2.5
"2580" 151.4 2.6
"2581" 151.4 2.7
"2582" 151.4 2.8
"2583" 149.11 3
"2584" 149.11 3.3
"2585" 25 1.1
"2586" 149.11 3.8
"2587" 149.11 4.4
"2588" 149.11 4.7
"2589" 149.11 4.8
"2590" 149.11 5.4
"2591" 149.11 5.4
"2592" 149.11 5.9
"2593" 149.11 7.3
"2594" 149.11 9.7
"2595" 149.11 11.5
"2596" 149.11 14.1
"2597" 149.11 15.4
"2598" 149.11 15.6
"2599" 149.11 17.5
"2600" 149.11 17.8
"2601" 149.11 18.6
"2602" 149.11 2.1
"2603" 149.11 2.5
"2604" 149.11 2.9
"2605" 149.11 2.1
"2606" 149.11 2.9
"2607" 149.11 5.1
"2608" 149.11 6.8
"2609" 114.7 5.2
"2610" 149.11 9.2
"2611" 149.11 11.5
"2612" 149.11 3.1
"2613" 149.11 3.3
"2614" 149.11 3.5
"2615" 114.7 2.6
"2616" 114.7 2.9
"2617" 114.7 3
"2618" 114.7 4.3
"2619" 114.7 4.3
"2620" 114.7 4.3
"2621" 114.7 4.9
"2622" 114.7 5.8
"2623" 114.7 6.8
"2624" 114.7 9.5
"2625" 114.7 10.1
"2626" 114.7 10.3
"2627" 114.7 10.8
"2628" 114.7 11.2
"2629" 114.7 13.9
"2630" 114.7 14.1
"2631" 114.7 15.1
"2632" 114.7 1.8
"2633" 114.7 1.9
"2634" 114.7 1.9
"2635" 114.7 1.9
"2636" 114.7 2
"2637" 114.7 2
"2638" 114.7 2
"2639" 114.7 2.2
"2640" 114.7 2.2
"2641" 114.7 2.3
"2642" 114.7 2.3
"2643" 114.7 2.3
"2644" 114.7 9.6
"2645" 114.7 10.5
"2646" 114.7 4
"2647" 154.85 6.4
"2648" 154.85 10
"2649" 154.85 3
"2650" 154.85 3.8
"2651" 154.85 6.2
"2652" 125.02 2.1
"2653" 76.849 1.2
"2654" 76.849 1.3
"2655" 76.849 1.4
"2656" 76.849 1.4
"2657" 76.849 1.5
"2658" 76.849 1.6
"2659" 76.849 1.6
"2660" 76.849 1.6
"2661" 76.849 1.7
"2662" 76.849 1.7
"2663" 76.849 1.7
"2664" 76.849 1.7
"2665" 76.849 1.8
"2666" 76.849 1.8
"2667" 76.849 1.9
"2668" 76.849 2
"2669" 76.849 2
"2670" 76.849 2
"2671" 76.849 2
"2672" 76.849 2
"2673" 76.849 2.1
"2674" 76.849 2.1
"2675" 76.849 2.1
"2676" 76.849 2.2
"2677" 76.849 2.2
"2678" 76.849 2.2
"2679" 76.849 2.2
"2680" 76.849 2.4
"2681" 76.849 2.4
"2682" 76.849 2.4
"2683" 76.849 2.5
"2684" 76.849 2.6
"2685" 76.849 2.7
"2686" 76.849 2.7
"2687" 76.849 2.7
"2688" 76.849 2.7
"2689" 76.849 2.8
"2690" 76.849 2.8
"2691" 76.849 2.8
"2692" 76.849 2.8
"2693" 76.849 2.8
"2694" 76.849 2.9
"2695" 76.849 2.9
"2696" 76.849 2.9
"2697" 76.849 3
"2698" 76.849 3
"2699" 76.849 3
"2700" 76.849 3
"2701" 76.849 3.1
"2702" 76.849 3.1
"2703" 76.849 3.2
"2704" 76.849 3.2
"2705" 76.849 3.2
"2706" 76.849 3.3
"2707" 76.849 3.5
"2708" 76.849 3.7
"2709" 76.849 3.8
"2710" 76.849 3.8
"2711" 76.849 4.7
"2712" 76.849 4.8
"2713" 76.849 4.8
"2714" 76.849 4.8
"2715" 76.849 5
"2716" 76.849 5
"2717" 76.849 5
"2718" 76.849 5.2
"2719" 76.849 5.5
"2720" 76.849 0.8
"2721" 76.849 0.9
"2722" 76.849 1.1
"2723" 76.849 1.1
"2724" 76.849 1.7
"2725" 76.849 1.8
"2726" 76.849 1.9
"2727" 76.849 2
"2728" 20 1.1
"2729" 76.849 2
"2730" 76.849 2
"2731" 76.849 2
"2732" 76.849 2
"2733" 76.849 2.1
"2734" 76.849 2.2
"2735" 76.849 2.2
"2736" 76.849 2.2
"2737" 76.849 2.2
"2738" 76.849 2.2
"2739" 76.849 2.2
"2740" 76.849 2.3
"2741" 76.849 2.3
"2742" 76.849 2.3
"2743" 76.849 2.4
"2744" 76.849 2.4
"2745" 76.849 2.5
"2746" 76.849 2.5
"2747" 76.849 2.5
"2748" 76.849 2.5
"2749" 76.849 2.6
"2750" 76.849 2.6
"2751" 76.849 2.6
"2752" 76.849 2.6
"2753" 76.849 2.7
"2754" 76.849 2.7
"2755" 76.849 2.7
"2756" 76.849 2.7
"2757" 76.849 2.7
"2758" 76.849 2.7
"2759" 76.849 2.8
"2760" 76.849 2.8
"2761" 76.849 2.8
"2762" 76.849 2.8
"2763" 76.849 2.8
"2764" 76.849 2.8
"2765" 76.849 2.9
"2766" 76.849 2.9
"2767" 76.849 2.9
"2768" 76.849 3
"2769" 76.849 3
"2770" 76.849 3
"2771" 76.849 3.1
"2772" 76.849 3.1
"2773" 76.849 3.1
"2774" 76.849 3.1
